ProductID,Name,Month,BottleSize,Category,Gender,Season,SoldInSeason,DiscountPercent,CostPerBottle,SellingPrice,QuantitySold
18,Marshmallow,June,15ml,Fruity,Unisex,Winter,0,2.53,58.22,130,82
1,Le Male Elixir,February,10ml,Oriental,Him,Winter,1,25.76,46.71,100,145
5,One Million,April,50ml,Woody,Him,All Seasons,1,11.11,265.27,450,72
23,Moon Sparkle,August,15ml,Gourmand,Her,Summer,1,19.78,67.05,130,136
1,Le Male Elixir,December,10ml,Oriental,Him,Winter,1,25.76,49.76,100,87
11,Lacoste White,February,50ml,Woody,Him,Summer,0,8.44,199.29,450,32
8,Silver Scent,August,50ml,Oriental,Him,All Seasons,1,21.15,276.91,450,98
10,Invictus,November,3ml,Oriental,Him,Summer,0,22.95,14.4,30,69
7,Imperial Valley,October,10ml,Oriental,Him,Summer,0,24.97,59.5,100,89
7,Imperial Valley,October,15ml,Oriental,Him,Summer,0,24.14,60.69,130,88
19,Good Girl,November,100ml,Oriental,Her,All Seasons,1,17.43,271.41,600,73
1,Le Male Elixir,August,100ml,Oriental,Him,Winter,0,22.83,377.14,600,19
4,Zara Gold,January,5ml,Woody,Him,All Seasons,1,29.12,31.34,50,204
7,Imperial Valley,March,10ml,Oriental,Him,Summer,0,24.97,42.28,100,45
20,Musk Roman,May,5ml,Musk,Unisex,All Seasons,1,17.73,21.36,50,113
10,Invictus,December,3ml,Oriental,Him,Summer,0,22.95,16.39,30,125
1,Le Male Elixir,March,10ml,Oriental,Him,Winter,1,25.76,51.79,100,161
13,Black Opium,November,50ml,Oriental,Him,Winter,1,15.03,243.21,450,93
16,Very Sexy,August,10ml,Fruity,Her,All Seasons,1,8.17,45.01,100,76
11,Lacoste White,September,5ml,Woody,Him,Summer,1,12.26,20.39,50,165
3,Stronger With You Intensely,February,5ml,Fresh,Him,Winter,1,6.82,20.85,50,157
22,Elixir,May,30ml,Fresh,Him,Summer,1,26.88,158.61,300,103
21,Musk Pink,June,15ml,Fruity,Her,Summer,1,17.15,83.72,130,88
22,Elixir,June,15ml,Fresh,Him,Summer,1,24.79,78.98,130,62
24,Ultra Male,November,10ml,Oriental,Him,Winter,1,1.12,60.94,100,95
8,Silver Scent,May,100ml,Oriental,Him,All Seasons,1,23.42,252.65,600,75
11,Lacoste White,November,3ml,Woody,Him,Summer,0,6.44,19.28,30,103
24,Ultra Male,November,50ml,Oriental,Him,Winter,1,24.89,209.17,450,93
11,Lacoste White,August,100ml,Woody,Him,Summer,1,8.81,329.27,600,84
21,Musk Pink,April,50ml,Fruity,Her,Summer,0,8.01,221.51,450,32
16,Very Sexy,February,15ml,Fruity,Her,All Seasons,1,2.89,55.76,130,130
23,Moon Sparkle,March,30ml,Gourmand,Her,Summer,0,21.81,165.99,300,24
1,Le Male Elixir,August,50ml,Oriental,Him,Winter,0,29.27,212.81,450,45
17,Yara Candy,March,3ml,Fruity,Her,Summer,0,9.18,15.02,30,140
20,Musk Roman,November,50ml,Musk,Unisex,All Seasons,1,23.48,280.8,450,51
5,One Million,May,5ml,Woody,Him,All Seasons,1,20.49,27.68,50,137
18,Marshmallow,April,5ml,Fruity,Unisex,Winter,0,17.52,31.28,50,83
5,One Million,August,3ml,Woody,Him,All Seasons,1,4.63,15.7,30,103
22,Elixir,February,3ml,Fresh,Him,Summer,0,15.62,18.05,30,108
22,Elixir,October,30ml,Fresh,Him,Summer,0,26.88,194.32,300,51
1,Le Male Elixir,July,3ml,Oriental,Him,Winter,0,23.22,14.69,30,111
13,Black Opium,December,30ml,Oriental,Him,Winter,1,4.84,154.49,300,63
10,Invictus,November,3ml,Oriental,Him,Summer,0,22.95,13.6,30,122
22,Elixir,January,5ml,Fresh,Him,Summer,0,13.17,24.38,50,53
8,Silver Scent,November,10ml,Oriental,Him,All Seasons,1,0.22,58.26,100,123
18,Marshmallow,January,100ml,Fruity,Unisex,Winter,1,14.82,387.8,600,89
3,Stronger With You Intensely,October,5ml,Fresh,Him,Winter,0,6.82,25.38,50,23
6,Oud,May,10ml,Musk,Unisex,Winter,0,14.27,57.63,100,47
24,Ultra Male,May,3ml,Oriental,Him,Winter,0,27.48,14.08,30,138
10,Invictus,October,5ml,Oriental,Him,Summer,0,19.04,23.23,50,85
19,Good Girl,April,15ml,Oriental,Her,All Seasons,1,17.63,55.94,130,59
24,Ultra Male,November,50ml,Oriental,Him,Winter,1,24.89,279.35,450,62
24,Ultra Male,January,15ml,Oriental,Him,Winter,1,16.65,70.6,130,105
1,Le Male Elixir,March,30ml,Oriental,Him,Winter,1,2.83,121.4,300,80
6,Oud,May,10ml,Musk,Unisex,Winter,0,14.27,46.72,100,78
18,Marshmallow,April,5ml,Fruity,Unisex,Winter,0,17.52,26.7,50,128
23,Moon Sparkle,November,30ml,Gourmand,Her,Summer,0,21.81,144.64,300,58
24,Ultra Male,November,50ml,Oriental,Him,Winter,1,24.89,246.95,450,100
18,Marshmallow,June,30ml,Fruity,Unisex,Winter,0,12.47,140.44,300,43
3,Stronger With You Intensely,July,3ml,Fresh,Him,Winter,0,13.3,18.39,30,87
18,Marshmallow,May,100ml,Fruity,Unisex,Winter,0,14.82,344.35,600,31
7,Imperial Valley,May,5ml,Oriental,Him,Summer,1,9.37,21.29,50,180
20,Musk Roman,May,15ml,Musk,Unisex,All Seasons,1,28.76,70.24,130,136
14,Khamra,March,50ml,Musk,Unisex,Winter,1,10.85,230.79,450,87
5,One Million,September,100ml,Woody,Him,All Seasons,1,14.09,372.66,600,84
21,Musk Pink,February,15ml,Fruity,Her,Summer,0,17.15,55.8,130,54
24,Ultra Male,April,100ml,Oriental,Him,Winter,0,24.25,351.8,600,25
13,Black Opium,February,15ml,Oriental,Him,Winter,1,13.86,82.13,130,166
20,Musk Roman,June,3ml,Musk,Unisex,All Seasons,1,10.41,14.7,30,209
2,Stronger With You,September,5ml,Fresh,Him,All Seasons,1,3.84,20.18,50,194
7,Imperial Valley,July,100ml,Oriental,Him,Summer,1,20.47,255.39,600,98
4,Zara Gold,September,3ml,Woody,Him,All Seasons,1,10.64,17.94,30,142
7,Imperial Valley,July,100ml,Oriental,Him,Summer,1,20.47,282.96,600,70
10,Invictus,May,15ml,Oriental,Him,Summer,1,16.78,52.35,130,125
11,Lacoste White,November,100ml,Woody,Him,Summer,0,8.81,340.86,600,46
8,Silver Scent,August,100ml,Oriental,Him,All Seasons,1,23.42,284.41,600,40
14,Khamra,January,3ml,Musk,Unisex,Winter,1,20.89,18.99,30,286
6,Oud,February,30ml,Musk,Unisex,Winter,1,20.09,126.69,300,84
9,Black XS L'exces,September,3ml,Oriental,Him,Summer,1,13.77,13.1,30,219
21,Musk Pink,January,10ml,Fruity,Her,Summer,0,28.13,48.69,100,53
14,Khamra,March,100ml,Musk,Unisex,Winter,1,2.63,250.69,600,60
1,Le Male Elixir,February,100ml,Oriental,Him,Winter,1,22.83,270.67,600,58
8,Silver Scent,October,3ml,Oriental,Him,All Seasons,1,4.19,12.37,30,178
20,Musk Roman,February,100ml,Musk,Unisex,All Seasons,1,2.48,251.52,600,42
5,One Million,March,5ml,Woody,Him,All Seasons,1,20.49,24.8,50,165
23,Moon Sparkle,December,10ml,Gourmand,Her,Summer,0,8.44,57.76,100,82
8,Silver Scent,February,15ml,Oriental,Him,All Seasons,1,23.61,56.09,130,146
16,Very Sexy,March,5ml,Fruity,Her,All Seasons,1,13.48,26.2,50,119
12,Spicebomb,October,3ml,Woody,Him,Winter,0,19.86,12.17,30,73
16,Very Sexy,February,5ml,Fruity,Her,All Seasons,1,13.48,31.56,50,230
20,Musk Roman,March,3ml,Musk,Unisex,All Seasons,1,10.41,16.9,30,187
4,Zara Gold,October,30ml,Woody,Him,All Seasons,1,5.84,186.66,300,74
9,Black XS L'exces,January,30ml,Oriental,Him,Summer,0,20.05,153.82,300,49
14,Khamra,May,10ml,Musk,Unisex,Winter,0,11.43,46.74,100,103
7,Imperial Valley,April,50ml,Oriental,Him,Summer,0,8.65,203.22,450,42
10,Invictus,March,50ml,Oriental,Him,Summer,0,0.92,277.57,450,29
22,Elixir,May,10ml,Fresh,Him,Summer,1,0.65,56.69,100,169
6,Oud,March,10ml,Musk,Unisex,Winter,1,14.27,52.76,100,208
5,One Million,October,10ml,Woody,Him,All Seasons,1,22.34,45.89,100,116
14,Khamra,February,30ml,Musk,Unisex,Winter,1,18.91,159.45,300,130
3,Stronger With You Intensely,May,50ml,Fresh,Him,Winter,0,18.95,267.72,450,29
1,Le Male Elixir,January,5ml,Oriental,Him,Winter,1,13.17,21.15,50,107
21,Musk Pink,February,10ml,Fruity,Her,Summer,0,28.13,63.34,100,60
7,Imperial Valley,September,15ml,Oriental,Him,Summer,1,24.14,83.96,130,101
3,Stronger With You Intensely,June,5ml,Fresh,Him,Winter,0,6.82,32.26,50,64
16,Very Sexy,June,30ml,Fruity,Her,All Seasons,1,27.08,136.62,300,165
12,Spicebomb,April,3ml,Woody,Him,Winter,0,19.86,14.96,30,80
11,Lacoste White,February,100ml,Woody,Him,Summer,0,8.81,250.52,600,43
11,Lacoste White,November,5ml,Woody,Him,Summer,0,12.26,21.98,50,88
4,Zara Gold,October,10ml,Woody,Him,All Seasons,1,26.79,64.53,100,181
21,Musk Pink,June,5ml,Fruity,Her,Summer,1,14.72,25.57,50,140
1,Le Male Elixir,January,50ml,Oriental,Him,Winter,1,29.27,194.21,450,65
12,Spicebomb,November,5ml,Woody,Him,Winter,1,16.71,23.79,50,192
7,Imperial Valley,June,30ml,Oriental,Him,Summer,1,11.62,154.6,300,66
16,Very Sexy,March,30ml,Fruity,Her,All Seasons,1,27.08,190.58,300,79
14,Khamra,February,50ml,Musk,Unisex,Winter,1,10.85,290.06,450,89
10,Invictus,December,15ml,Oriental,Him,Summer,0,16.78,68.6,130,63
13,Black Opium,January,30ml,Oriental,Him,Winter,1,4.84,126.55,300,31
6,Oud,May,15ml,Musk,Unisex,Winter,0,6.81,54.58,130,67
4,Zara Gold,July,3ml,Woody,Him,All Seasons,1,10.64,17.49,30,168
22,Elixir,April,3ml,Fresh,Him,Summer,0,15.62,15.48,30,127
15,Coconut Vanille,February,5ml,Musk,Unisex,Summer,0,28.86,24.58,50,65
16,Very Sexy,August,30ml,Fruity,Her,All Seasons,1,27.08,126.59,300,96
24,Ultra Male,January,30ml,Oriental,Him,Winter,1,11.13,182.66,300,39
22,Elixir,December,30ml,Fresh,Him,Summer,0,26.88,127.26,300,32
15,Coconut Vanille,June,50ml,Musk,Unisex,Summer,1,29.08,289.83,450,95
20,Musk Roman,September,50ml,Musk,Unisex,All Seasons,1,23.48,266.32,450,109
13,Black Opium,November,30ml,Oriental,Him,Winter,1,4.84,133.98,300,67
6,Oud,October,15ml,Musk,Unisex,Winter,0,6.81,68.09,130,74
15,Coconut Vanille,June,5ml,Musk,Unisex,Summer,1,28.86,21.39,50,233
22,Elixir,January,3ml,Fresh,Him,Summer,0,15.62,16.09,30,68
22,Elixir,January,3ml,Fresh,Him,Summer,0,15.62,18.55,30,80
13,Black Opium,May,3ml,Oriental,Him,Winter,0,0.68,12.69,30,83
23,Moon Sparkle,April,50ml,Gourmand,Her,Summer,0,23.06,265.23,450,35
5,One Million,November,30ml,Woody,Him,All Seasons,1,9.77,167.64,300,104
1,Le Male Elixir,June,30ml,Oriental,Him,Winter,0,2.83,134.02,300,39
10,Invictus,December,15ml,Oriental,Him,Summer,0,16.78,55.75,130,69
5,One Million,April,15ml,Woody,Him,All Seasons,1,29.03,58.34,130,126
23,Moon Sparkle,December,5ml,Gourmand,Her,Summer,0,20.17,20.59,50,110
3,Stronger With You Intensely,May,3ml,Fresh,Him,Winter,0,13.3,13.22,30,101
13,Black Opium,December,50ml,Oriental,Him,Winter,1,15.03,237.19,450,100
19,Good Girl,July,30ml,Oriental,Her,All Seasons,1,5.12,140.21,300,54
3,Stronger With You Intensely,January,100ml,Fresh,Him,Winter,1,22.74,251.53,600,64
2,Stronger With You,December,50ml,Fresh,Him,All Seasons,1,19.32,272.29,450,113
14,Khamra,March,10ml,Musk,Unisex,Winter,1,11.43,43.38,100,128
22,Elixir,October,15ml,Fresh,Him,Summer,0,24.79,57.43,130,53
1,Le Male Elixir,October,10ml,Oriental,Him,Winter,0,25.76,41.06,100,123
1,Le Male Elixir,March,3ml,Oriental,Him,Winter,1,23.22,14.53,30,158
23,Moon Sparkle,July,5ml,Gourmand,Her,Summer,1,20.17,25.15,50,91
15,Coconut Vanille,October,10ml,Musk,Unisex,Summer,0,27.26,59.76,100,121
17,Yara Candy,December,100ml,Fruity,Her,Summer,0,12.96,282.9,600,35
7,Imperial Valley,May,5ml,Oriental,Him,Summer,1,9.37,26.88,50,177
8,Silver Scent,May,3ml,Oriental,Him,All Seasons,1,4.19,14.89,30,178
12,Spicebomb,October,30ml,Woody,Him,Winter,0,12.19,136.63,300,54
6,Oud,June,10ml,Musk,Unisex,Winter,0,14.27,53.59,100,67
11,Lacoste White,August,3ml,Woody,Him,Summer,1,6.44,15.0,30,222
23,Moon Sparkle,February,10ml,Gourmand,Her,Summer,0,8.44,62.96,100,32
18,Marshmallow,September,3ml,Fruity,Unisex,Winter,0,18.82,14.32,30,115
21,Musk Pink,May,15ml,Fruity,Her,Summer,1,17.15,60.0,130,173
12,Spicebomb,May,50ml,Woody,Him,Winter,0,24.42,261.95,450,62
19,Good Girl,November,15ml,Oriental,Her,All Seasons,1,17.63,63.62,130,107
11,Lacoste White,September,100ml,Woody,Him,Summer,1,8.81,320.18,600,71
15,Coconut Vanille,July,100ml,Musk,Unisex,Summer,1,23.36,383.64,600,106
18,Marshmallow,July,50ml,Fruity,Unisex,Winter,0,1.25,286.72,450,17
20,Musk Roman,November,50ml,Musk,Unisex,All Seasons,1,23.48,246.44,450,95
23,Moon Sparkle,August,30ml,Gourmand,Her,Summer,1,21.81,185.24,300,101
3,Stronger With You Intensely,March,3ml,Fresh,Him,Winter,1,13.3,16.42,30,159
20,Musk Roman,July,10ml,Musk,Unisex,All Seasons,1,0.68,41.93,100,87
18,Marshmallow,August,100ml,Fruity,Unisex,Winter,0,14.82,315.37,600,29
18,Marshmallow,January,3ml,Fruity,Unisex,Winter,1,18.82,16.02,30,88
1,Le Male Elixir,February,50ml,Oriental,Him,Winter,1,29.27,200.25,450,103
12,Spicebomb,June,10ml,Woody,Him,Winter,0,23.52,46.62,100,68
24,Ultra Male,July,100ml,Oriental,Him,Winter,0,24.25,336.89,600,34
22,Elixir,January,5ml,Fresh,Him,Summer,0,13.17,28.23,50,84
6,Oud,June,10ml,Musk,Unisex,Winter,0,14.27,42.21,100,76
12,Spicebomb,March,50ml,Woody,Him,Winter,1,24.42,182.07,450,110
21,Musk Pink,September,10ml,Fruity,Her,Summer,1,28.13,45.05,100,98
23,Moon Sparkle,June,50ml,Gourmand,Her,Summer,1,23.06,199.78,450,54
8,Silver Scent,February,10ml,Oriental,Him,All Seasons,1,0.22,62.7,100,142
20,Musk Roman,May,15ml,Musk,Unisex,All Seasons,1,28.76,59.13,130,154
21,Musk Pink,December,30ml,Fruity,Her,Summer,0,14.2,184.68,300,67
4,Zara Gold,January,10ml,Woody,Him,All Seasons,1,26.79,53.94,100,173
1,Le Male Elixir,May,50ml,Oriental,Him,Winter,0,29.27,220.08,450,30
2,Stronger With You,February,30ml,Fresh,Him,All Seasons,1,27.8,142.8,300,72
4,Zara Gold,November,100ml,Woody,Him,All Seasons,1,1.31,259.88,600,62
18,Marshmallow,June,30ml,Fruity,Unisex,Winter,0,12.47,121.12,300,23
10,Invictus,August,100ml,Oriental,Him,Summer,1,13.1,244.43,600,69
17,Yara Candy,December,30ml,Fruity,Her,Summer,0,22.76,141.77,300,56
3,Stronger With You Intensely,January,15ml,Fresh,Him,Winter,1,1.91,60.09,130,154
15,Coconut Vanille,June,100ml,Musk,Unisex,Summer,1,23.36,354.24,600,57
18,Marshmallow,January,15ml,Fruity,Unisex,Winter,1,2.53,75.06,130,163
24,Ultra Male,October,5ml,Oriental,Him,Winter,0,6.91,27.57,50,69
8,Silver Scent,August,50ml,Oriental,Him,All Seasons,1,21.15,233.16,450,25
14,Khamra,June,10ml,Musk,Unisex,Winter,0,11.43,61.27,100,70
12,Spicebomb,April,3ml,Woody,Him,Winter,0,19.86,14.88,30,97
9,Black XS L'exces,March,3ml,Oriental,Him,Summer,0,13.77,13.71,30,41
16,Very Sexy,November,50ml,Fruity,Her,All Seasons,1,13.67,292.28,450,64
14,Khamra,January,5ml,Musk,Unisex,Winter,1,13.38,31.5,50,262
20,Musk Roman,February,10ml,Musk,Unisex,All Seasons,1,0.68,46.43,100,105
1,Le Male Elixir,May,15ml,Oriental,Him,Winter,0,20.92,54.81,130,52
6,Oud,May,10ml,Musk,Unisex,Winter,0,14.27,52.99,100,87
14,Khamra,December,50ml,Musk,Unisex,Winter,1,10.85,283.65,450,15
14,Khamra,April,50ml,Musk,Unisex,Winter,0,10.85,192.24,450,47
22,Elixir,April,5ml,Fresh,Him,Summer,0,13.17,20.73,50,86
17,Yara Candy,March,3ml,Fruity,Her,Summer,0,9.18,13.13,30,86
1,Le Male Elixir,May,15ml,Oriental,Him,Winter,0,20.92,68.01,130,87
12,Spicebomb,April,50ml,Woody,Him,Winter,0,24.42,238.58,450,42
21,Musk Pink,September,10ml,Fruity,Her,Summer,1,28.13,43.09,100,123
21,Musk Pink,October,10ml,Fruity,Her,Summer,0,28.13,53.45,100,42
20,Musk Roman,September,50ml,Musk,Unisex,All Seasons,1,23.48,261.9,450,128
12,Spicebomb,October,15ml,Woody,Him,Winter,0,19.93,76.29,130,41
3,Stronger With You Intensely,August,30ml,Fresh,Him,Winter,0,24.83,177.82,300,41
6,Oud,September,100ml,Musk,Unisex,Winter,0,24.98,320.62,600,52
21,Musk Pink,May,3ml,Fruity,Her,Summer,1,14.6,17.35,30,274
9,Black XS L'exces,December,3ml,Oriental,Him,Summer,0,13.77,16.08,30,37
19,Good Girl,December,5ml,Oriental,Her,All Seasons,1,4.34,30.03,50,136
1,Le Male Elixir,January,15ml,Oriental,Him,Winter,1,20.92,55.32,130,151
12,Spicebomb,May,50ml,Woody,Him,Winter,0,24.42,225.47,450,50
23,Moon Sparkle,September,3ml,Gourmand,Her,Summer,1,3.26,13.25,30,264
6,Oud,April,30ml,Musk,Unisex,Winter,0,20.09,191.56,300,51
1,Le Male Elixir,July,3ml,Oriental,Him,Winter,0,23.22,18.77,30,126
7,Imperial Valley,November,3ml,Oriental,Him,Summer,0,21.01,14.46,30,97
2,Stronger With You,November,100ml,Fresh,Him,All Seasons,1,24.68,334.25,600,54
15,Coconut Vanille,December,10ml,Musk,Unisex,Summer,0,27.26,47.43,100,33
5,One Million,August,10ml,Woody,Him,All Seasons,1,22.34,51.86,100,203
6,Oud,December,5ml,Musk,Unisex,Winter,1,3.9,22.62,50,211
15,Coconut Vanille,August,10ml,Musk,Unisex,Summer,1,27.26,53.69,100,150
8,Silver Scent,July,15ml,Oriental,Him,All Seasons,1,23.61,53.94,130,133
16,Very Sexy,March,5ml,Fruity,Her,All Seasons,1,13.48,29.33,50,231
23,Moon Sparkle,November,3ml,Gourmand,Her,Summer,0,3.26,18.14,30,72
23,Moon Sparkle,April,30ml,Gourmand,Her,Summer,0,21.81,178.91,300,30
18,Marshmallow,March,15ml,Fruity,Unisex,Winter,1,2.53,79.69,130,126
24,Ultra Male,October,15ml,Oriental,Him,Winter,0,16.65,53.41,130,47
18,Marshmallow,November,5ml,Fruity,Unisex,Winter,1,17.52,29.2,50,194
2,Stronger With You,December,50ml,Fresh,Him,All Seasons,1,19.32,236.31,450,73
23,Moon Sparkle,October,50ml,Gourmand,Her,Summer,0,23.06,260.41,450,39
14,Khamra,December,15ml,Musk,Unisex,Winter,1,9.05,71.57,130,103
1,Le Male Elixir,May,15ml,Oriental,Him,Winter,0,20.92,53.52,130,59
15,Coconut Vanille,February,10ml,Musk,Unisex,Summer,0,27.26,49.28,100,76
6,Oud,March,50ml,Musk,Unisex,Winter,1,13.11,291.42,450,77
13,Black Opium,February,100ml,Oriental,Him,Winter,1,4.57,254.84,600,79
16,Very Sexy,October,30ml,Fruity,Her,All Seasons,1,27.08,161.61,300,33
1,Le Male Elixir,June,3ml,Oriental,Him,Winter,0,23.22,18.91,30,161
11,Lacoste White,June,100ml,Woody,Him,Summer,1,8.81,350.2,600,79
2,Stronger With You,December,15ml,Fresh,Him,All Seasons,1,11.12,80.54,130,137
3,Stronger With You Intensely,December,100ml,Fresh,Him,Winter,1,22.74,278.98,600,67
6,Oud,February,50ml,Musk,Unisex,Winter,1,13.11,285.52,450,71
19,Good Girl,November,30ml,Oriental,Her,All Seasons,1,5.12,143.6,300,91
10,Invictus,August,10ml,Oriental,Him,Summer,1,16.61,46.35,100,165
2,Stronger With You,October,30ml,Fresh,Him,All Seasons,1,27.8,177.98,300,63
18,Marshmallow,December,5ml,Fruity,Unisex,Winter,1,17.52,20.66,50,269
14,Khamra,May,10ml,Musk,Unisex,Winter,0,11.43,63.89,100,87
4,Zara Gold,October,30ml,Woody,Him,All Seasons,1,5.84,120.55,300,83
14,Khamra,September,100ml,Musk,Unisex,Winter,0,2.63,335.14,600,29
6,Oud,August,15ml,Musk,Unisex,Winter,0,6.81,55.3,130,72
16,Very Sexy,October,50ml,Fruity,Her,All Seasons,1,13.67,240.85,450,86
23,Moon Sparkle,October,15ml,Gourmand,Her,Summer,0,19.78,80.39,130,76
8,Silver Scent,May,5ml,Oriental,Him,All Seasons,1,6.0,31.64,50,58
18,Marshmallow,December,3ml,Fruity,Unisex,Winter,1,18.82,19.33,30,304
1,Le Male Elixir,February,5ml,Oriental,Him,Winter,1,13.17,21.05,50,250
10,Invictus,March,3ml,Oriental,Him,Summer,0,22.95,13.55,30,115
22,Elixir,September,50ml,Fresh,Him,Summer,1,4.21,283.01,450,63
2,Stronger With You,June,3ml,Fresh,Him,All Seasons,1,23.58,15.76,30,204
23,Moon Sparkle,April,10ml,Gourmand,Her,Summer,0,8.44,40.51,100,58
3,Stronger With You Intensely,July,100ml,Fresh,Him,Winter,0,22.74,250.61,600,34
12,Spicebomb,February,50ml,Woody,Him,Winter,1,24.42,189.77,450,56
5,One Million,January,50ml,Woody,Him,All Seasons,1,11.11,183.04,450,84
1,Le Male Elixir,January,100ml,Oriental,Him,Winter,1,22.83,274.39,600,41
9,Black XS L'exces,November,15ml,Oriental,Him,Summer,0,3.44,77.79,130,64
14,Khamra,April,3ml,Musk,Unisex,Winter,0,20.89,13.44,30,151
18,Marshmallow,November,5ml,Fruity,Unisex,Winter,1,17.52,25.88,50,168
8,Silver Scent,July,15ml,Oriental,Him,All Seasons,1,23.61,63.35,130,96
12,Spicebomb,April,5ml,Woody,Him,Winter,0,16.71,24.35,50,72
5,One Million,January,100ml,Woody,Him,All Seasons,1,14.09,387.16,600,39
18,Marshmallow,February,15ml,Fruity,Unisex,Winter,1,2.53,65.66,130,114
5,One Million,July,15ml,Woody,Him,All Seasons,1,29.03,84.34,130,148
21,Musk Pink,August,3ml,Fruity,Her,Summer,1,14.6,18.62,30,289
5,One Million,November,5ml,Woody,Him,All Seasons,1,20.49,25.53,50,151
16,Very Sexy,March,50ml,Fruity,Her,All Seasons,1,13.67,291.92,450,90
8,Silver Scent,August,50ml,Oriental,Him,All Seasons,1,21.15,244.93,450,170
24,Ultra Male,February,30ml,Oriental,Him,Winter,1,11.13,185.48,300,61
7,Imperial Valley,July,5ml,Oriental,Him,Summer,1,9.37,20.43,50,204
23,Moon Sparkle,March,15ml,Gourmand,Her,Summer,0,19.78,61.33,130,35
21,Musk Pink,March,15ml,Fruity,Her,Summer,0,17.15,82.84,130,69
12,Spicebomb,May,5ml,Woody,Him,Winter,0,16.71,21.72,50,59
12,Spicebomb,June,100ml,Woody,Him,Winter,0,5.01,302.76,600,29
9,Black XS L'exces,February,15ml,Oriental,Him,Summer,0,3.44,64.43,130,25
11,Lacoste White,August,100ml,Woody,Him,Summer,1,8.81,309.35,600,75
12,Spicebomb,May,15ml,Woody,Him,Winter,0,19.93,79.77,130,78
4,Zara Gold,November,30ml,Woody,Him,All Seasons,1,5.84,144.41,300,116
8,Silver Scent,August,100ml,Oriental,Him,All Seasons,1,23.42,242.26,600,107
22,Elixir,November,5ml,Fresh,Him,Summer,0,13.17,30.57,50,82
24,Ultra Male,January,30ml,Oriental,Him,Winter,1,11.13,178.36,300,75
2,Stronger With You,June,10ml,Fresh,Him,All Seasons,1,13.51,57.48,100,123
18,Marshmallow,November,5ml,Fruity,Unisex,Winter,1,17.52,29.34,50,198
6,Oud,March,5ml,Musk,Unisex,Winter,1,3.9,23.43,50,91
16,Very Sexy,March,5ml,Fruity,Her,All Seasons,1,13.48,20.71,50,127
15,Coconut Vanille,September,30ml,Musk,Unisex,Summer,1,7.98,148.19,300,74
22,Elixir,January,30ml,Fresh,Him,Summer,0,26.88,131.6,300,76
17,Yara Candy,December,50ml,Fruity,Her,Summer,0,21.58,220.27,450,59
20,Musk Roman,December,50ml,Musk,Unisex,All Seasons,1,23.48,291.55,450,64
20,Musk Roman,December,30ml,Musk,Unisex,All Seasons,1,14.47,163.13,300,134
16,Very Sexy,October,10ml,Fruity,Her,All Seasons,1,8.17,51.23,100,148
10,Invictus,December,30ml,Oriental,Him,Summer,0,9.12,139.96,300,53
9,Black XS L'exces,December,30ml,Oriental,Him,Summer,0,20.05,164.16,300,27
9,Black XS L'exces,April,10ml,Oriental,Him,Summer,0,4.19,50.85,100,65
9,Black XS L'exces,February,100ml,Oriental,Him,Summer,0,16.96,296.23,600,27
7,Imperial Valley,November,15ml,Oriental,Him,Summer,0,24.14,73.86,130,56
8,Silver Scent,June,15ml,Oriental,Him,All Seasons,1,23.61,73.21,130,133
14,Khamra,January,100ml,Musk,Unisex,Winter,1,2.63,306.79,600,37
7,Imperial Valley,June,15ml,Oriental,Him,Summer,1,24.14,52.96,130,167
9,Black XS L'exces,January,100ml,Oriental,Him,Summer,0,16.96,283.3,600,14
18,Marshmallow,July,10ml,Fruity,Unisex,Winter,0,19.5,57.68,100,53
8,Silver Scent,September,30ml,Oriental,Him,All Seasons,1,19.95,130.53,300,96
3,Stronger With You Intensely,January,100ml,Fresh,Him,Winter,1,22.74,261.41,600,66
1,Le Male Elixir,February,100ml,Oriental,Him,Winter,1,22.83,372.02,600,47
19,Good Girl,November,5ml,Oriental,Her,All Seasons,1,4.34,31.93,50,148
23,Moon Sparkle,May,30ml,Gourmand,Her,Summer,1,21.81,190.66,300,70
17,Yara Candy,January,5ml,Fruity,Her,Summer,0,17.38,23.25,50,53
2,Stronger With You,January,30ml,Fresh,Him,All Seasons,1,27.8,175.03,300,114
14,Khamra,May,50ml,Musk,Unisex,Winter,0,10.85,188.75,450,43
7,Imperial Valley,February,50ml,Oriental,Him,Summer,0,8.65,183.02,450,23
8,Silver Scent,February,100ml,Oriental,Him,All Seasons,1,23.42,273.48,600,61
23,Moon Sparkle,March,5ml,Gourmand,Her,Summer,0,20.17,24.46,50,97
20,Musk Roman,September,5ml,Musk,Unisex,All Seasons,1,17.73,26.08,50,160
18,Marshmallow,July,100ml,Fruity,Unisex,Winter,0,14.82,264.2,600,39
13,Black Opium,October,30ml,Oriental,Him,Winter,0,4.84,144.19,300,37
14,Khamra,April,15ml,Musk,Unisex,Winter,0,9.05,59.44,130,108
22,Elixir,January,10ml,Fresh,Him,Summer,0,0.65,45.49,100,11
16,Very Sexy,July,3ml,Fruity,Her,All Seasons,1,21.51,15.66,30,163
14,Khamra,December,100ml,Musk,Unisex,Winter,1,2.63,292.47,600,94
3,Stronger With You Intensely,August,5ml,Fresh,Him,Winter,0,6.82,25.65,50,99
24,Ultra Male,March,30ml,Oriental,Him,Winter,1,11.13,183.51,300,104
