ProductID,Name,Month,BottleSize,Category,Gender,Season,SoldInSeason,DiscountPercent,CostPerBottle,SellingPrice,QuantitySold
8,Silver Scent,July,5ml,Oriental,Him,All Seasons,1,50.0,20,50,15
18,Marshmallow,July,20ml,Fruity,Unisex,Winter,0,50.0,45,200,1
5,One Million,December,100ml,Woody,Him,All Seasons,1,30.0,350,600,5
23,Moon Sparkle,May,20ml,Gourmand,Her,Summer,1,50.0,45,200,2
8,Silver Scent,April,10ml,Oriental,Him,All Seasons,1,20.0,30,100,4
20,Musk Roman,January,10ml,Musk,Unisex,All Seasons,1,30.0,30,100,2
2,Stronger With You,December,10ml,Fresh,Him,All Seasons,1,50.0,30,100,3
8,Silver Scent,January,30ml,Oriental,Him,All Seasons,1,60.0,150,300,7
10,Invictus,May,20ml,Oriental,Him,Summer,1,30.0,45,200,2
11,Lacoste White,June,30ml,Woody,Him,Summer,1,60.0,150,300,4
3,Stronger With You Intensely,December,20ml,Fresh,Him,Winter,1,50.0,45,200,2
6,Oud,June,30ml,Musk,Unisex,Winter,0,30.0,150,300,4
22,Elixir,January,100ml,Fresh,Him,Summer,0,30.0,350,600,1
23,Moon Sparkle,March,50ml,Gourmand,Her,Summer,0,50.0,200,450,1
11,Lacoste White,July,100ml,Woody,Him,Summer,1,20.0,350,600,3
3,Stronger With You Intensely,October,5ml,Fresh,Him,Winter,0,50.0,20,50,2
7,Imperial Valley,January,10ml,Oriental,Him,Summer,0,60.0,30,100,5
23,Moon Sparkle,September,5ml,Gourmand,Her,Summer,1,10.0,20,50,13
23,Moon Sparkle,March,50ml,Gourmand,Her,Summer,0,50.0,200,450,4
20,Musk Roman,March,20ml,Musk,Unisex,All Seasons,1,10.0,45,200,7
21,Musk Pink,February,5ml,Fruity,Her,Summer,0,30.0,20,50,3
18,Marshmallow,March,20ml,Fruity,Unisex,Winter,1,50.0,45,200,15
15,Coconut Vanille,August,30ml,Musk,Unisex,Summer,1,20.0,150,300,5
19,Good Girl,November,10ml,Oriental,Her,All Seasons,1,50.0,30,100,3
16,Very Sexy,January,10ml,Fruity,Her,All Seasons,1,60.0,30,100,12
9,Black XS L'exces,December,10ml,Oriental,Him,Summer,0,50.0,30,100,2
16,Very Sexy,March,30ml,Fruity,Her,All Seasons,1,20.0,150,300,7
8,Silver Scent,December,5ml,Oriental,Him,All Seasons,1,50.0,20,50,15
16,Very Sexy,October,20ml,Fruity,Her,All Seasons,1,60.0,45,200,2
10,Invictus,September,30ml,Oriental,Him,Summer,1,10.0,150,300,4
12,Spicebomb,June,30ml,Woody,Him,Winter,0,30.0,150,300,1
5,One Million,December,20ml,Woody,Him,All Seasons,1,30.0,45,200,4
23,Moon Sparkle,June,50ml,Gourmand,Her,Summer,1,50.0,200,450,0
18,Marshmallow,February,50ml,Fruity,Unisex,Winter,1,50.0,200,450,4
3,Stronger With You Intensely,April,20ml,Fresh,Him,Winter,0,50.0,45,200,5
12,Spicebomb,February,30ml,Woody,Him,Winter,1,30.0,150,300,1
11,Lacoste White,April,5ml,Woody,Him,Summer,0,60.0,20,50,5
22,Elixir,January,10ml,Fresh,Him,Summer,0,50.0,30,100,7
19,Good Girl,June,10ml,Oriental,Her,All Seasons,1,50.0,30,100,4
22,Elixir,July,50ml,Fresh,Him,Summer,1,30.0,200,450,7
12,Spicebomb,July,20ml,Woody,Him,Winter,0,10.0,45,200,1
4,Zara Gold,March,5ml,Woody,Him,All Seasons,1,60.0,20,50,6
18,Marshmallow,April,30ml,Fruity,Unisex,Winter,0,50.0,150,300,4
6,Oud,July,30ml,Musk,Unisex,Winter,0,30.0,150,300,2
16,Very Sexy,April,100ml,Fruity,Her,All Seasons,1,20.0,350,600,4
10,Invictus,January,30ml,Oriental,Him,Summer,0,10.0,150,300,1
9,Black XS L'exces,September,100ml,Oriental,Him,Summer,1,30.0,350,600,9
3,Stronger With You Intensely,July,10ml,Fresh,Him,Winter,0,50.0,30,100,3
20,Musk Roman,March,20ml,Musk,Unisex,All Seasons,1,10.0,45,200,6
17,Yara Candy,November,10ml,Fruity,Her,Summer,0,50.0,30,100,2
9,Black XS L'exces,April,20ml,Oriental,Him,Summer,0,50.0,45,200,0
18,Marshmallow,September,5ml,Fruity,Unisex,Winter,0,60.0,20,50,3
24,Ultra Male,January,20ml,Oriental,Him,Winter,1,60.0,45,200,0
18,Marshmallow,May,30ml,Fruity,Unisex,Winter,0,50.0,150,300,1
23,Moon Sparkle,March,10ml,Gourmand,Her,Summer,0,30.0,30,100,4
12,Spicebomb,January,20ml,Woody,Him,Winter,1,10.0,45,200,0
10,Invictus,June,30ml,Oriental,Him,Summer,1,10.0,150,300,1
21,Musk Pink,March,100ml,Fruity,Her,Summer,0,30.0,350,600,4
16,Very Sexy,April,10ml,Fruity,Her,All Seasons,1,60.0,30,100,1
15,Coconut Vanille,July,30ml,Musk,Unisex,Summer,1,20.0,150,300,3
16,Very Sexy,November,100ml,Fruity,Her,All Seasons,1,20.0,350,600,0
24,Ultra Male,April,5ml,Oriental,Him,Winter,0,20.0,20,50,5
17,Yara Candy,February,20ml,Fruity,Her,Summer,0,50.0,45,200,2
20,Musk Roman,October,20ml,Musk,Unisex,All Seasons,1,10.0,45,200,1
1,Le Male Elixir,May,100ml,Oriental,Him,Winter,0,60.0,350,600,2
18,Marshmallow,December,5ml,Fruity,Unisex,Winter,1,60.0,20,50,9
8,Silver Scent,September,100ml,Oriental,Him,All Seasons,1,60.0,350,600,7
3,Stronger With You Intensely,March,30ml,Fresh,Him,Winter,1,50.0,150,300,5
7,Imperial Valley,October,5ml,Oriental,Him,Summer,0,60.0,20,50,4
20,Musk Roman,January,100ml,Musk,Unisex,All Seasons,1,10.0,350,600,5
20,Musk Roman,June,50ml,Musk,Unisex,All Seasons,1,20.0,200,450,4
8,Silver Scent,February,50ml,Oriental,Him,All Seasons,1,30.0,200,450,3
5,One Million,October,10ml,Woody,Him,All Seasons,1,50.0,30,100,3
11,Lacoste White,October,10ml,Woody,Him,Summer,0,50.0,30,100,4
8,Silver Scent,December,50ml,Oriental,Him,All Seasons,1,30.0,200,450,9
12,Spicebomb,January,10ml,Woody,Him,Winter,1,20.0,30,100,5
19,Good Girl,November,20ml,Oriental,Her,All Seasons,1,20.0,45,200,14
8,Silver Scent,September,100ml,Oriental,Him,All Seasons,1,60.0,350,600,3
5,One Million,November,100ml,Woody,Him,All Seasons,1,30.0,350,600,3
3,Stronger With You Intensely,May,5ml,Fresh,Him,Winter,0,50.0,20,50,3
17,Yara Candy,August,50ml,Fruity,Her,Summer,1,60.0,200,450,4
5,One Million,June,50ml,Woody,Him,All Seasons,1,30.0,200,450,0
6,Oud,September,100ml,Musk,Unisex,Winter,0,10.0,350,600,4
20,Musk Roman,September,10ml,Musk,Unisex,All Seasons,1,30.0,30,100,1
3,Stronger With You Intensely,April,50ml,Fresh,Him,Winter,0,30.0,200,450,5
16,Very Sexy,April,10ml,Fruity,Her,All Seasons,1,60.0,30,100,5
1,Le Male Elixir,December,20ml,Oriental,Him,Winter,1,50.0,45,200,4
23,Moon Sparkle,October,5ml,Gourmand,Her,Summer,0,10.0,20,50,6
18,Marshmallow,January,50ml,Fruity,Unisex,Winter,1,50.0,200,450,3
20,Musk Roman,February,10ml,Musk,Unisex,All Seasons,1,30.0,30,100,8
16,Very Sexy,October,20ml,Fruity,Her,All Seasons,1,60.0,45,200,4
10,Invictus,September,5ml,Oriental,Him,Summer,1,30.0,20,50,11
24,Ultra Male,March,30ml,Oriental,Him,Winter,1,20.0,150,300,5
19,Good Girl,November,30ml,Oriental,Her,All Seasons,1,50.0,150,300,15
3,Stronger With You Intensely,January,50ml,Fresh,Him,Winter,1,30.0,200,450,5
14,Khamra,February,20ml,Musk,Unisex,Winter,1,60.0,45,200,9
14,Khamra,July,50ml,Musk,Unisex,Winter,0,10.0,200,450,2
7,Imperial Valley,July,30ml,Oriental,Him,Summer,1,50.0,150,300,6
11,Lacoste White,March,5ml,Woody,Him,Summer,0,60.0,20,50,4
24,Ultra Male,August,5ml,Oriental,Him,Winter,0,20.0,20,50,2
3,Stronger With You Intensely,November,10ml,Fresh,Him,Winter,1,50.0,30,100,6
23,Moon Sparkle,February,50ml,Gourmand,Her,Summer,0,50.0,200,450,1
17,Yara Candy,October,20ml,Fruity,Her,Summer,0,50.0,45,200,6
3,Stronger With You Intensely,July,5ml,Fresh,Him,Winter,0,50.0,20,50,7
8,Silver Scent,November,20ml,Oriental,Him,All Seasons,1,10.0,45,200,0
21,Musk Pink,April,50ml,Fruity,Her,Summer,0,60.0,200,450,1
17,Yara Candy,September,50ml,Fruity,Her,Summer,1,60.0,200,450,5
2,Stronger With You,October,10ml,Fresh,Him,All Seasons,1,50.0,30,100,1
4,Zara Gold,May,10ml,Woody,Him,All Seasons,1,30.0,30,100,6
23,Moon Sparkle,July,20ml,Gourmand,Her,Summer,1,50.0,45,200,2
4,Zara Gold,September,10ml,Woody,Him,All Seasons,1,30.0,30,100,2
15,Coconut Vanille,May,30ml,Musk,Unisex,Summer,1,20.0,150,300,3
24,Ultra Male,August,50ml,Oriental,Him,Winter,0,20.0,200,450,2
4,Zara Gold,September,30ml,Woody,Him,All Seasons,1,20.0,150,300,5
2,Stronger With You,March,100ml,Fresh,Him,All Seasons,1,60.0,350,600,5
20,Musk Roman,September,30ml,Musk,Unisex,All Seasons,1,10.0,150,300,2
23,Moon Sparkle,August,50ml,Gourmand,Her,Summer,1,50.0,200,450,4
13,Black Opium,March,20ml,Oriental,Him,Winter,1,50.0,45,200,6
6,Oud,November,10ml,Musk,Unisex,Winter,1,20.0,30,100,0
2,Stronger With You,January,20ml,Fresh,Him,All Seasons,1,20.0,45,200,0
22,Elixir,August,30ml,Fresh,Him,Summer,1,50.0,150,300,6
20,Musk Roman,March,5ml,Musk,Unisex,All Seasons,1,30.0,20,50,5
22,Elixir,September,20ml,Fresh,Him,Summer,1,30.0,45,200,7
19,Good Girl,November,5ml,Oriental,Her,All Seasons,1,30.0,20,50,1
11,Lacoste White,August,10ml,Woody,Him,Summer,1,50.0,30,100,5
12,Spicebomb,May,50ml,Woody,Him,Winter,0,50.0,200,450,1
10,Invictus,August,20ml,Oriental,Him,Summer,1,30.0,45,200,8
18,Marshmallow,March,50ml,Fruity,Unisex,Winter,1,50.0,200,450,5
3,Stronger With You Intensely,February,30ml,Fresh,Him,Winter,1,50.0,150,300,1
1,Le Male Elixir,May,20ml,Oriental,Him,Winter,0,50.0,45,200,3
24,Ultra Male,August,20ml,Oriental,Him,Winter,0,60.0,45,200,3
8,Silver Scent,May,50ml,Oriental,Him,All Seasons,1,30.0,200,450,1
1,Le Male Elixir,February,30ml,Oriental,Him,Winter,1,30.0,150,300,11
17,Yara Candy,June,50ml,Fruity,Her,Summer,1,60.0,200,450,1
10,Invictus,November,10ml,Oriental,Him,Summer,0,10.0,30,100,3
6,Oud,June,30ml,Musk,Unisex,Winter,0,30.0,150,300,3
11,Lacoste White,June,10ml,Woody,Him,Summer,1,50.0,30,100,6
11,Lacoste White,April,100ml,Woody,Him,Summer,0,20.0,350,600,2
15,Coconut Vanille,June,100ml,Musk,Unisex,Summer,1,60.0,350,600,3
23,Moon Sparkle,April,10ml,Gourmand,Her,Summer,0,30.0,30,100,2
22,Elixir,December,10ml,Fresh,Him,Summer,0,50.0,30,100,0
20,Musk Roman,October,10ml,Musk,Unisex,All Seasons,1,30.0,30,100,7
12,Spicebomb,September,5ml,Woody,Him,Winter,0,60.0,20,50,5
14,Khamra,August,5ml,Musk,Unisex,Winter,0,30.0,20,50,2
4,Zara Gold,April,5ml,Woody,Him,All Seasons,1,60.0,20,50,1
14,Khamra,September,5ml,Musk,Unisex,Winter,0,30.0,20,50,0
17,Yara Candy,December,50ml,Fruity,Her,Summer,0,60.0,200,450,2
22,Elixir,March,50ml,Fresh,Him,Summer,0,30.0,200,450,2
2,Stronger With You,November,5ml,Fresh,Him,All Seasons,1,10.0,20,50,6
21,Musk Pink,December,30ml,Fruity,Her,Summer,0,30.0,150,300,1
13,Black Opium,January,30ml,Oriental,Him,Winter,1,30.0,150,300,2
3,Stronger With You Intensely,February,10ml,Fresh,Him,Winter,1,50.0,30,100,0
24,Ultra Male,June,30ml,Oriental,Him,Winter,0,20.0,150,300,0
12,Spicebomb,September,50ml,Woody,Him,Winter,0,50.0,200,450,4
10,Invictus,July,100ml,Oriental,Him,Summer,1,50.0,350,600,1
5,One Million,September,5ml,Woody,Him,All Seasons,1,50.0,20,50,7
2,Stronger With You,October,5ml,Fresh,Him,All Seasons,1,10.0,20,50,2
2,Stronger With You,April,20ml,Fresh,Him,All Seasons,1,20.0,45,200,8
7,Imperial Valley,July,50ml,Oriental,Him,Summer,1,10.0,200,450,1
8,Silver Scent,January,100ml,Oriental,Him,All Seasons,1,60.0,350,600,2
12,Spicebomb,February,30ml,Woody,Him,Winter,1,30.0,150,300,2
15,Coconut Vanille,September,10ml,Musk,Unisex,Summer,1,50.0,30,100,4
24,Ultra Male,November,10ml,Oriental,Him,Winter,1,30.0,30,100,2
20,Musk Roman,July,50ml,Musk,Unisex,All Seasons,1,20.0,200,450,1
12,Spicebomb,September,50ml,Woody,Him,Winter,0,50.0,200,450,1
22,Elixir,December,5ml,Fresh,Him,Summer,0,10.0,20,50,2
14,Khamra,January,100ml,Musk,Unisex,Winter,1,60.0,350,600,5
11,Lacoste White,September,10ml,Woody,Him,Summer,1,50.0,30,100,9
6,Oud,August,30ml,Musk,Unisex,Winter,0,30.0,150,300,2
11,Lacoste White,December,10ml,Woody,Him,Summer,0,50.0,30,100,4
1,Le Male Elixir,April,10ml,Oriental,Him,Winter,0,50.0,30,100,3
4,Zara Gold,August,100ml,Woody,Him,All Seasons,1,60.0,350,600,1
23,Moon Sparkle,November,30ml,Gourmand,Her,Summer,0,20.0,150,300,0
5,One Million,June,10ml,Woody,Him,All Seasons,1,50.0,30,100,7
14,Khamra,April,20ml,Musk,Unisex,Winter,0,60.0,45,200,0
3,Stronger With You Intensely,December,10ml,Fresh,Him,Winter,1,50.0,30,100,0
15,Coconut Vanille,February,50ml,Musk,Unisex,Summer,0,50.0,200,450,7
24,Ultra Male,October,5ml,Oriental,Him,Winter,0,20.0,20,50,1
11,Lacoste White,November,20ml,Woody,Him,Summer,0,20.0,45,200,2
4,Zara Gold,January,20ml,Woody,Him,All Seasons,1,30.0,45,200,11
1,Le Male Elixir,May,5ml,Oriental,Him,Winter,0,10.0,20,50,0
19,Good Girl,July,10ml,Oriental,Her,All Seasons,1,50.0,30,100,6
3,Stronger With You Intensely,February,30ml,Fresh,Him,Winter,1,50.0,150,300,11
8,Silver Scent,February,10ml,Oriental,Him,All Seasons,1,20.0,30,100,5
21,Musk Pink,April,30ml,Fruity,Her,Summer,0,30.0,150,300,1
13,Black Opium,December,20ml,Oriental,Him,Winter,1,50.0,45,200,7
21,Musk Pink,June,100ml,Fruity,Her,Summer,1,30.0,350,600,2
21,Musk Pink,September,20ml,Fruity,Her,Summer,1,50.0,45,200,0
16,Very Sexy,August,20ml,Fruity,Her,All Seasons,1,60.0,45,200,5
23,Moon Sparkle,June,10ml,Gourmand,Her,Summer,1,30.0,30,100,0
1,Le Male Elixir,February,5ml,Oriental,Him,Winter,1,10.0,20,50,7
6,Oud,December,100ml,Musk,Unisex,Winter,1,10.0,350,600,2
7,Imperial Valley,July,10ml,Oriental,Him,Summer,1,60.0,30,100,4
22,Elixir,May,5ml,Fresh,Him,Summer,1,10.0,20,50,2
15,Coconut Vanille,June,5ml,Musk,Unisex,Summer,1,50.0,20,50,15
7,Imperial Valley,June,50ml,Oriental,Him,Summer,1,10.0,200,450,1
6,Oud,December,20ml,Musk,Unisex,Winter,1,10.0,45,200,0
20,Musk Roman,May,30ml,Musk,Unisex,All Seasons,1,10.0,150,300,7
21,Musk Pink,December,5ml,Fruity,Her,Summer,0,30.0,20,50,3
1,Le Male Elixir,February,20ml,Oriental,Him,Winter,1,50.0,45,200,6
9,Black XS L'exces,March,10ml,Oriental,Him,Summer,0,50.0,30,100,5
13,Black Opium,February,50ml,Oriental,Him,Winter,1,20.0,200,450,4
6,Oud,December,50ml,Musk,Unisex,Winter,1,60.0,200,450,4
18,Marshmallow,August,5ml,Fruity,Unisex,Winter,0,60.0,20,50,2
19,Good Girl,June,100ml,Oriental,Her,All Seasons,1,30.0,350,600,0
21,Musk Pink,January,100ml,Fruity,Her,Summer,0,30.0,350,600,3
19,Good Girl,February,5ml,Oriental,Her,All Seasons,1,30.0,20,50,2
21,Musk Pink,December,50ml,Fruity,Her,Summer,0,60.0,200,450,1
9,Black XS L'exces,December,50ml,Oriental,Him,Summer,0,20.0,200,450,4
8,Silver Scent,April,50ml,Oriental,Him,All Seasons,1,30.0,200,450,4
8,Silver Scent,September,100ml,Oriental,Him,All Seasons,1,60.0,350,600,7
21,Musk Pink,April,100ml,Fruity,Her,Summer,0,30.0,350,600,3
16,Very Sexy,December,20ml,Fruity,Her,All Seasons,1,60.0,45,200,4
8,Silver Scent,February,100ml,Oriental,Him,All Seasons,1,60.0,350,600,12
18,Marshmallow,February,10ml,Fruity,Unisex,Winter,1,10.0,30,100,11
6,Oud,May,10ml,Musk,Unisex,Winter,0,20.0,30,100,0
7,Imperial Valley,March,50ml,Oriental,Him,Summer,0,10.0,200,450,1
1,Le Male Elixir,September,100ml,Oriental,Him,Winter,0,60.0,350,600,1
24,Ultra Male,December,10ml,Oriental,Him,Winter,1,30.0,30,100,1
6,Oud,December,50ml,Musk,Unisex,Winter,1,60.0,200,450,13
19,Good Girl,December,50ml,Oriental,Her,All Seasons,1,30.0,200,450,3
3,Stronger With You Intensely,March,20ml,Fresh,Him,Winter,1,50.0,45,200,6
1,Le Male Elixir,January,100ml,Oriental,Him,Winter,1,60.0,350,600,5
17,Yara Candy,March,30ml,Fruity,Her,Summer,0,10.0,150,300,2
3,Stronger With You Intensely,October,30ml,Fresh,Him,Winter,0,50.0,150,300,2
4,Zara Gold,February,30ml,Woody,Him,All Seasons,1,20.0,150,300,5
8,Silver Scent,September,30ml,Oriental,Him,All Seasons,1,60.0,150,300,10
15,Coconut Vanille,July,30ml,Musk,Unisex,Summer,1,20.0,150,300,8
1,Le Male Elixir,October,100ml,Oriental,Him,Winter,0,60.0,350,600,5
4,Zara Gold,February,20ml,Woody,Him,All Seasons,1,30.0,45,200,1
9,Black XS L'exces,June,10ml,Oriental,Him,Summer,1,50.0,30,100,4
17,Yara Candy,February,30ml,Fruity,Her,Summer,0,10.0,150,300,0
3,Stronger With You Intensely,January,20ml,Fresh,Him,Winter,1,50.0,45,200,6
7,Imperial Valley,September,50ml,Oriental,Him,Summer,1,10.0,200,450,3
5,One Million,July,100ml,Woody,Him,All Seasons,1,30.0,350,600,1
8,Silver Scent,October,100ml,Oriental,Him,All Seasons,1,60.0,350,600,4
7,Imperial Valley,January,100ml,Oriental,Him,Summer,0,50.0,350,600,0
16,Very Sexy,April,30ml,Fruity,Her,All Seasons,1,20.0,150,300,0
2,Stronger With You,February,20ml,Fresh,Him,All Seasons,1,20.0,45,200,2
23,Moon Sparkle,July,100ml,Gourmand,Her,Summer,1,10.0,350,600,3
6,Oud,July,20ml,Musk,Unisex,Winter,0,10.0,45,200,0
24,Ultra Male,September,100ml,Oriental,Him,Winter,0,30.0,350,600,0
18,Marshmallow,February,100ml,Fruity,Unisex,Winter,1,50.0,350,600,4
9,Black XS L'exces,January,30ml,Oriental,Him,Summer,0,10.0,150,300,0
8,Silver Scent,November,100ml,Oriental,Him,All Seasons,1,60.0,350,600,4
23,Moon Sparkle,August,10ml,Gourmand,Her,Summer,1,30.0,30,100,3
24,Ultra Male,February,5ml,Oriental,Him,Winter,1,20.0,20,50,10
15,Coconut Vanille,April,30ml,Musk,Unisex,Summer,0,20.0,150,300,1
2,Stronger With You,May,10ml,Fresh,Him,All Seasons,1,50.0,30,100,14
22,Elixir,May,100ml,Fresh,Him,Summer,1,30.0,350,600,5
12,Spicebomb,September,50ml,Woody,Him,Winter,0,50.0,200,450,0
1,Le Male Elixir,May,5ml,Oriental,Him,Winter,0,10.0,20,50,0
20,Musk Roman,August,30ml,Musk,Unisex,All Seasons,1,10.0,150,300,5
1,Le Male Elixir,September,50ml,Oriental,Him,Winter,0,30.0,200,450,1
9,Black XS L'exces,February,20ml,Oriental,Him,Summer,0,50.0,45,200,4
2,Stronger With You,June,100ml,Fresh,Him,All Seasons,1,60.0,350,600,7
11,Lacoste White,April,50ml,Woody,Him,Summer,0,30.0,200,450,1
20,Musk Roman,October,50ml,Musk,Unisex,All Seasons,1,20.0,200,450,4
4,Zara Gold,February,10ml,Woody,Him,All Seasons,1,30.0,30,100,9
4,Zara Gold,April,100ml,Woody,Him,All Seasons,1,60.0,350,600,6
23,Moon Sparkle,August,50ml,Gourmand,Her,Summer,1,50.0,200,450,2
5,One Million,July,50ml,Woody,Him,All Seasons,1,30.0,200,450,8
3,Stronger With You Intensely,January,50ml,Fresh,Him,Winter,1,30.0,200,450,1
15,Coconut Vanille,November,100ml,Musk,Unisex,Summer,0,60.0,350,600,1
7,Imperial Valley,January,50ml,Oriental,Him,Summer,0,10.0,200,450,4
23,Moon Sparkle,June,100ml,Gourmand,Her,Summer,1,10.0,350,600,3
4,Zara Gold,January,10ml,Woody,Him,All Seasons,1,30.0,30,100,7
14,Khamra,July,30ml,Musk,Unisex,Winter,0,30.0,150,300,0
23,Moon Sparkle,May,20ml,Gourmand,Her,Summer,1,50.0,45,200,9
18,Marshmallow,September,30ml,Fruity,Unisex,Winter,0,50.0,150,300,4
1,Le Male Elixir,August,100ml,Oriental,Him,Winter,0,60.0,350,600,1
5,One Million,November,100ml,Woody,Him,All Seasons,1,30.0,350,600,2
4,Zara Gold,January,5ml,Woody,Him,All Seasons,1,60.0,20,50,2
22,Elixir,August,50ml,Fresh,Him,Summer,1,30.0,200,450,7
5,One Million,May,100ml,Woody,Him,All Seasons,1,30.0,350,600,2
2,Stronger With You,August,30ml,Fresh,Him,All Seasons,1,10.0,150,300,9
10,Invictus,December,30ml,Oriental,Him,Summer,0,10.0,150,300,2
7,Imperial Valley,November,50ml,Oriental,Him,Summer,0,10.0,200,450,4
4,Zara Gold,December,100ml,Woody,Him,All Seasons,1,60.0,350,600,1
11,Lacoste White,December,5ml,Woody,Him,Summer,0,60.0,20,50,8
22,Elixir,October,50ml,Fresh,Him,Summer,0,30.0,200,450,3
6,Oud,November,100ml,Musk,Unisex,Winter,1,10.0,350,600,6
24,Ultra Male,September,5ml,Oriental,Him,Winter,0,20.0,20,50,3
16,Very Sexy,February,20ml,Fruity,Her,All Seasons,1,60.0,45,200,6
10,Invictus,November,50ml,Oriental,Him,Summer,0,50.0,200,450,1
17,Yara Candy,September,5ml,Fruity,Her,Summer,1,20.0,20,50,5
9,Black XS L'exces,November,10ml,Oriental,Him,Summer,0,50.0,30,100,5
6,Oud,April,20ml,Musk,Unisex,Winter,0,10.0,45,200,0
6,Oud,August,100ml,Musk,Unisex,Winter,0,10.0,350,600,2
1,Le Male Elixir,May,30ml,Oriental,Him,Winter,0,30.0,150,300,1
16,Very Sexy,January,100ml,Fruity,Her,All Seasons,1,20.0,350,600,3
2,Stronger With You,August,100ml,Fresh,Him,All Seasons,1,60.0,350,600,2
5,One Million,April,30ml,Woody,Him,All Seasons,1,60.0,150,300,7
1,Le Male Elixir,February,30ml,Oriental,Him,Winter,1,30.0,150,300,4
2,Stronger With You,March,50ml,Fresh,Him,All Seasons,1,30.0,200,450,4
22,Elixir,September,5ml,Fresh,Him,Summer,1,10.0,20,50,3
1,Le Male Elixir,September,10ml,Oriental,Him,Winter,0,50.0,30,100,3
15,Coconut Vanille,April,5ml,Musk,Unisex,Summer,0,50.0,20,50,3
8,Silver Scent,May,5ml,Oriental,Him,All Seasons,1,50.0,20,50,5
4,Zara Gold,October,20ml,Woody,Him,All Seasons,1,30.0,45,200,12
8,Silver Scent,June,100ml,Oriental,Him,All Seasons,1,60.0,350,600,3
3,Stronger With You Intensely,May,100ml,Fresh,Him,Winter,0,10.0,350,600,4
8,Silver Scent,November,20ml,Oriental,Him,All Seasons,1,10.0,45,200,0
20,Musk Roman,January,20ml,Musk,Unisex,All Seasons,1,10.0,45,200,11
15,Coconut Vanille,September,100ml,Musk,Unisex,Summer,1,60.0,350,600,8
20,Musk Roman,August,100ml,Musk,Unisex,All Seasons,1,10.0,350,600,5
17,Yara Candy,May,30ml,Fruity,Her,Summer,1,10.0,150,300,14
23,Moon Sparkle,September,5ml,Gourmand,Her,Summer,1,10.0,20,50,12
3,Stronger With You Intensely,April,20ml,Fresh,Him,Winter,0,50.0,45,200,2
4,Zara Gold,August,30ml,Woody,Him,All Seasons,1,20.0,150,300,1
10,Invictus,April,50ml,Oriental,Him,Summer,0,50.0,200,450,4
13,Black Opium,October,100ml,Oriental,Him,Winter,0,20.0,350,600,1
19,Good Girl,June,30ml,Oriental,Her,All Seasons,1,50.0,150,300,7
3,Stronger With You Intensely,October,20ml,Fresh,Him,Winter,0,50.0,45,200,1
3,Stronger With You Intensely,July,30ml,Fresh,Him,Winter,0,50.0,150,300,1
20,Musk Roman,January,30ml,Musk,Unisex,All Seasons,1,10.0,150,300,8
14,Khamra,August,30ml,Musk,Unisex,Winter,0,30.0,150,300,2
10,Invictus,January,10ml,Oriental,Him,Summer,0,10.0,30,100,3
6,Oud,September,10ml,Musk,Unisex,Winter,0,20.0,30,100,4
17,Yara Candy,March,50ml,Fruity,Her,Summer,0,60.0,200,450,2
20,Musk Roman,December,50ml,Musk,Unisex,All Seasons,1,20.0,200,450,2
1,Le Male Elixir,March,100ml,Oriental,Him,Winter,1,60.0,350,600,3
2,Stronger With You,June,50ml,Fresh,Him,All Seasons,1,30.0,200,450,4
19,Good Girl,July,20ml,Oriental,Her,All Seasons,1,20.0,45,200,3
22,Elixir,February,100ml,Fresh,Him,Summer,0,30.0,350,600,2
6,Oud,March,100ml,Musk,Unisex,Winter,1,10.0,350,600,3
17,Yara Candy,December,30ml,Fruity,Her,Summer,0,10.0,150,300,2
21,Musk Pink,May,5ml,Fruity,Her,Summer,1,30.0,20,50,4
3,Stronger With You Intensely,October,100ml,Fresh,Him,Winter,0,10.0,350,600,2
5,One Million,June,50ml,Woody,Him,All Seasons,1,30.0,200,450,5
4,Zara Gold,March,10ml,Woody,Him,All Seasons,1,30.0,30,100,5
19,Good Girl,August,10ml,Oriental,Her,All Seasons,1,50.0,30,100,10
19,Good Girl,February,5ml,Oriental,Her,All Seasons,1,30.0,20,50,12
4,Zara Gold,December,5ml,Woody,Him,All Seasons,1,60.0,20,50,9
5,One Million,September,20ml,Woody,Him,All Seasons,1,30.0,45,200,5
16,Very Sexy,September,30ml,Fruity,Her,All Seasons,1,20.0,150,300,0
22,Elixir,January,30ml,Fresh,Him,Summer,0,50.0,150,300,5
19,Good Girl,April,30ml,Oriental,Her,All Seasons,1,50.0,150,300,2
5,One Million,May,30ml,Woody,Him,All Seasons,1,60.0,150,300,1
10,Invictus,May,30ml,Oriental,Him,Summer,1,10.0,150,300,3
2,Stronger With You,February,30ml,Fresh,Him,All Seasons,1,10.0,150,300,3
6,Oud,January,50ml,Musk,Unisex,Winter,1,60.0,200,450,7
14,Khamra,August,100ml,Musk,Unisex,Winter,0,60.0,350,600,0
9,Black XS L'exces,June,20ml,Oriental,Him,Summer,1,50.0,45,200,2
15,Coconut Vanille,March,30ml,Musk,Unisex,Summer,0,20.0,150,300,5
8,Silver Scent,August,20ml,Oriental,Him,All Seasons,1,10.0,45,200,4
14,Khamra,December,100ml,Musk,Unisex,Winter,1,60.0,350,600,6
16,Very Sexy,December,50ml,Fruity,Her,All Seasons,1,60.0,200,450,3
5,One Million,November,10ml,Woody,Him,All Seasons,1,50.0,30,100,13
