TransactionID,PurchaseDate,PurchaseYear,PurchaseMonth,CustomerID,CustomerGovernorate,ProductID,ProductName,ProductBrand,ScentCategory,TargetGender,RecommendedSeason,BottleSize,OriginalUnitPrice_EGP,QuantityPurchased,IsPromotionApplied,DiscountPercent,DiscountedUnitPrice_EGP,TotalSaleAmount_EGP,CostToPriceRatio,TotalCostAmount_EGP,NetProfitAmount_EGP,PaymentStatus,CustomerRating
46544,2025-10-31,2025,10,1445,Suez,3,Aurum 03,Lumière Paris-Style,Oriental,Male,Winter,5ml,50,1,1,27.9,36.05,36.05,0.434,21.71,14.34,Paid,
46545,2025-10-31,2025,10,472,Damietta,39,Velour 39,Elxair Noir,Fruity,Female,AllSeasons,10ml,100,2,0,0.0,100.0,200.0,0.45,89.92,110.08,Paid,4.0
46546,2025-10-31,2025,10,2531,Cairo,14,Amber 14,Nile Essence,Floral,Unisex,Summer,30ml,300,1,0,0.0,300.0,300.0,0.424,127.3,172.7,Pending,
46547,2025-10-31,2025,10,2724,Port Said,29,Rosewood 29,Desert Oud,Oriental,Male,Summer,10ml,100,1,0,0.0,100.0,100.0,0.363,36.29,63.71,Paid,
46548,2025-10-31,2025,10,1355,Alexandria,45,Midnight 45,Amber & Co,Oriental,Male,Summer,15ml,130,3,0,0.0,130.0,390.0,0.42,163.93,226.07,Refunded,
46549,2025-10-31,2025,10,899,Qena,37,Silk 37,Silk Route,Oriental,Female,Summer,15ml,130,1,0,0.0,130.0,130.0,0.36,46.75,83.25,Paid,
46550,2025-11-01,2025,11,2921,Luxor,11,Lumière 11,Lumière Paris-Style,Floral,Male,Summer,3ml,30,1,1,23.4,22.98,22.98,0.361,10.82,12.16,Refunded,2.0
46551,2025-11-01,2025,11,1423,Fayoum,21,Desert 21,Midnight Bloom,Musk,Unisex,AllSeasons,100ml,600,1,1,29.0,426.0,426.0,0.387,232.4,193.6,Paid,5.0
46552,2025-11-01,2025,11,1723,Beni Suef,22,Elxair 22,Lumière Paris-Style,Oriental,Unisex,Winter,5ml,50,1,1,15.2,42.4,42.4,0.431,21.56,20.84,Paid,5.0
46553,2025-11-01,2025,11,535,Cairo,31,Silk 31,Midnight Bloom,Citrus,Female,Summer,15ml,130,1,0,0.0,130.0,130.0,0.445,57.83,72.17,Paid,
46554,2025-11-01,2025,11,3359,Giza,30,Lumière 30,Aurum Scents,Floral,Female,AllSeasons,30ml,300,1,1,25.7,222.9,222.9,0.42,126.08,96.82,Paid,
46555,2025-11-01,2025,11,1257,Zagazig,15,Nile 15,Midnight Bloom,Fruity,Female,AllSeasons,15ml,130,4,0,0.0,130.0,520.0,0.389,202.22,317.78,Paid,
46556,2025-11-01,2025,11,2612,Damietta,25,Silk 25,Silk Route,Oriental,Male,Winter,50ml,450,1,1,27.8,324.9,324.9,0.37,166.47,158.43,Paid,
46557,2025-11-01,2025,11,222,Qena,43,Midnight 43,Elxair Noir,Fresh,Female,Winter,5ml,50,1,0,0.0,50.0,50.0,0.385,19.24,30.76,Paid,
46558,2025-11-01,2025,11,932,Giza,41,Silk 41,Aurum Scents,Woody,Unisex,AllSeasons,5ml,50,2,0,0.0,50.0,100.0,0.409,40.88,59.12,Paid,5.0
46559,2025-11-01,2025,11,3570,Port Said,34,Amber 34,Elxair Noir,Fruity,Male,AllSeasons,10ml,100,2,0,0.0,100.0,200.0,0.356,71.12,128.88,Paid,5.0
46560,2025-11-01,2025,11,636,Aswan,2,Lumière 02,Velour House,Floral,Female,AllSeasons,100ml,600,2,0,0.0,600.0,1200.0,0.412,493.99,706.01,Pending,
46561,2025-11-01,2025,11,3847,Minya,30,Lumière 30,Aurum Scents,Floral,Female,AllSeasons,5ml,50,1,1,26.0,37.0,37.0,0.444,22.18,14.82,Paid,5.0
46562,2025-11-01,2025,11,3938,Alexandria,13,Aurum 13,Nile Essence,Woody,Unisex,AllSeasons,30ml,300,1,1,21.3,236.1,236.1,0.438,131.34,104.76,Paid,
46563,2025-11-01,2025,11,1410,Cairo,23,Midnight 23,Aurum Scents,Oriental,Male,Summer,30ml,300,2,1,23.6,229.2,458.4,0.447,268.22,190.18,Paid,5.0
46564,2025-11-01,2025,11,3213,Luxor,40,Lumière 40,Aurum Scents,Fruity,Unisex,Summer,30ml,300,1,0,0.0,300.0,300.0,0.372,111.58,188.42,Paid,
46565,2025-11-01,2025,11,2366,Qena,5,Rosewood 05,Aurum Scents,Woody,Unisex,Summer,3ml,30,1,0,0.0,30.0,30.0,0.396,11.88,18.12,Paid,
46566,2025-11-01,2025,11,3586,Tanta,39,Velour 39,Elxair Noir,Fruity,Female,AllSeasons,3ml,30,1,1,18.0,24.6,24.6,0.386,11.59,13.01,Paid,5.0
46567,2025-11-01,2025,11,622,Zagazig,21,Desert 21,Midnight Bloom,Musk,Unisex,AllSeasons,10ml,100,1,0,0.0,100.0,100.0,0.399,39.9,60.1,Paid,
46568,2025-11-01,2025,11,1543,Cairo,27,Midnight 27,Desert Oud,Fruity,Unisex,Summer,3ml,30,1,0,0.0,30.0,30.0,0.441,13.23,16.77,Paid,
46569,2025-11-01,2025,11,973,Giza,4,Desert 04,Rosewood Atelier,Citrus,Female,Summer,3ml,30,1,0,0.0,30.0,30.0,0.389,11.67,18.33,Paid,5.0
46570,2025-11-01,2025,11,839,Ismailia,3,Aurum 03,Lumière Paris-Style,Oriental,Male,Winter,3ml,30,1,0,0.0,30.0,30.0,0.439,13.18,16.82,Paid,
46571,2025-11-01,2025,11,3313,Cairo,37,Silk 37,Silk Route,Oriental,Female,Summer,30ml,300,1,1,24.4,226.8,226.8,0.413,123.91,102.89,Pending,4.0
46572,2025-11-01,2025,11,1632,Damietta,2,Lumière 02,Velour House,Floral,Female,AllSeasons,10ml,100,1,1,23.9,76.1,76.1,0.377,37.7,38.4,Paid,4.0
46573,2025-11-01,2025,11,3070,Giza,14,Amber 14,Nile Essence,Floral,Unisex,Summer,5ml,50,1,0,0.0,50.0,50.0,0.365,18.23,31.77,Paid,
46574,2025-11-01,2025,11,2728,Port Said,15,Nile 15,Midnight Bloom,Fruity,Female,AllSeasons,5ml,50,1,0,0.0,50.0,50.0,0.409,20.44,29.56,Paid,
46575,2025-11-01,2025,11,3479,Tanta,33,Desert 33,Silk Route,Fruity,Male,Winter,10ml,100,1,0,0.0,100.0,100.0,0.4,40.01,59.99,Paid,5.0
46576,2025-11-01,2025,11,3758,Giza,40,Lumière 40,Aurum Scents,Fruity,Unisex,Summer,3ml,30,1,0,0.0,30.0,30.0,0.421,12.64,17.36,Paid,
46577,2025-11-01,2025,11,3633,Assiut,11,Lumière 11,Lumière Paris-Style,Floral,Male,Summer,30ml,300,1,0,0.0,300.0,300.0,0.368,110.38,189.62,Paid,5.0
46578,2025-11-01,2025,11,3185,Damietta,42,Velour 42,Amber & Co,Woody,Male,AllSeasons,10ml,100,1,0,0.0,100.0,100.0,0.365,36.48,63.52,Paid,
46579,2025-11-01,2025,11,885,Qena,32,Amber 32,Silk Route,Woody,Male,AllSeasons,5ml,50,4,0,0.0,50.0,200.0,0.414,82.87,117.13,Paid,
46580,2025-11-01,2025,11,2848,Beni Suef,38,Rosewood 38,Aurum Scents,Floral,Female,AllSeasons,3ml,30,2,0,0.0,30.0,60.0,0.395,23.68,36.32,Paid,
46581,2025-11-01,2025,11,2679,Assiut,16,Desert 16,Lumière Paris-Style,Fruity,Unisex,Winter,30ml,300,1,1,25.6,223.2,223.2,0.373,112.01,111.19,Paid,5.0
46582,2025-11-01,2025,11,3594,Mansoura,15,Nile 15,Midnight Bloom,Fruity,Female,AllSeasons,5ml,50,1,1,26.7,36.65,36.65,0.402,20.08,16.57,Paid,
46583,2025-11-01,2025,11,1689,Aswan,5,Rosewood 05,Aurum Scents,Woody,Unisex,Summer,3ml,30,1,0,0.0,30.0,30.0,0.373,11.19,18.81,Paid,4.0
46584,2025-11-01,2025,11,3218,Minya,30,Lumière 30,Aurum Scents,Floral,Female,AllSeasons,5ml,50,1,1,13.2,43.4,43.4,0.44,21.98,21.42,Paid,
46585,2025-11-01,2025,11,3513,Ismailia,22,Elxair 22,Lumière Paris-Style,Oriental,Unisex,Winter,3ml,30,1,1,22.8,23.16,23.16,0.384,11.53,11.63,Paid,
46586,2025-11-01,2025,11,3145,Luxor,31,Silk 31,Midnight Bloom,Citrus,Female,Summer,50ml,450,2,0,0.0,450.0,900.0,0.391,351.49,548.51,Paid,
46587,2025-11-01,2025,11,3657,Alexandria,4,Desert 04,Rosewood Atelier,Citrus,Female,Summer,15ml,130,2,0,0.0,130.0,260.0,0.381,99.15,160.85,Paid,4.0
46588,2025-11-01,2025,11,1755,Minya,45,Midnight 45,Amber & Co,Oriental,Male,Summer,3ml,30,2,0,0.0,30.0,60.0,0.358,21.47,38.53,Paid,
46589,2025-11-01,2025,11,1853,Giza,22,Elxair 22,Lumière Paris-Style,Oriental,Unisex,Winter,15ml,130,1,1,18.1,106.47,106.47,0.423,54.93,51.54,Paid,
46590,2025-11-01,2025,11,132,Zagazig,1,Rosewood 01,Desert Oud,Oriental,Male,Summer,30ml,300,1,1,19.3,242.1,242.1,0.442,132.74,109.36,Paid,
46591,2025-11-01,2025,11,865,Assiut,3,Aurum 03,Lumière Paris-Style,Oriental,Male,Winter,30ml,300,1,0,0.0,300.0,300.0,0.357,107.21,192.79,Paid,4.0
46592,2025-11-01,2025,11,2464,Aswan,8,Rosewood 08,Lumière Paris-Style,Floral,Unisex,Summer,5ml,50,1,1,19.2,40.4,40.4,0.382,19.09,21.31,Paid,
46593,2025-11-01,2025,11,299,Qena,7,Amber 07,Elxair Noir,Woody,Female,Summer,15ml,130,1,0,0.0,130.0,130.0,0.356,46.23,83.77,Paid,4.0
46594,2025-11-01,2025,11,3148,Giza,2,Lumière 02,Velour House,Floral,Female,AllSeasons,30ml,300,1,1,18.5,244.5,244.5,0.405,121.38,123.12,Paid,4.0
46595,2025-11-01,2025,11,1936,Tanta,16,Desert 16,Lumière Paris-Style,Fruity,Unisex,Winter,50ml,450,1,0,0.0,450.0,450.0,0.355,159.92,290.08,Paid,
46596,2025-11-01,2025,11,1595,Cairo,34,Amber 34,Elxair Noir,Fruity,Male,AllSeasons,100ml,600,1,1,16.9,498.6,498.6,0.389,233.17,265.43,Paid,
46597,2025-11-01,2025,11,275,Beni Suef,25,Silk 25,Silk Route,Oriental,Male,Winter,5ml,50,1,1,27.5,36.25,36.25,0.372,18.58,17.67,Paid,4.0
46598,2025-11-01,2025,11,1627,Port Said,20,Velour 20,Velour House,Fresh,Female,Summer,30ml,300,3,1,28.2,215.4,646.2,0.416,374.12,272.08,Paid,
46599,2025-11-01,2025,11,3213,Port Said,22,Elxair 22,Lumière Paris-Style,Oriental,Unisex,Winter,3ml,30,4,0,0.0,30.0,120.0,0.432,51.79,68.21,Paid,
46600,2025-11-01,2025,11,2526,Qena,18,Aurum 18,Velour House,Citrus,Male,AllSeasons,30ml,300,4,1,20.7,237.9,951.6,0.366,439.66,511.94,Paid,
46601,2025-11-01,2025,11,3339,Damietta,26,Elxair 26,Aurum Scents,Citrus,Female,AllSeasons,100ml,600,2,0,0.0,600.0,1200.0,0.404,484.72,715.28,Paid,
46602,2025-11-01,2025,11,1964,Beni Suef,27,Midnight 27,Desert Oud,Fruity,Unisex,Summer,10ml,100,1,0,0.0,100.0,100.0,0.358,35.76,64.24,Paid,
46603,2025-11-01,2025,11,1146,Qena,30,Lumière 30,Aurum Scents,Floral,Female,AllSeasons,30ml,300,3,0,0.0,300.0,900.0,0.393,353.78,546.22,Paid,
46604,2025-11-01,2025,11,3695,Sohag,14,Amber 14,Nile Essence,Floral,Unisex,Summer,15ml,130,1,0,0.0,130.0,130.0,0.362,47.08,82.92,Paid,
46605,2025-11-01,2025,11,1173,Suez,33,Desert 33,Silk Route,Fruity,Male,Winter,10ml,100,1,0,0.0,100.0,100.0,0.415,41.49,58.51,Paid,5.0
46606,2025-11-01,2025,11,1836,Damietta,8,Rosewood 08,Lumière Paris-Style,Floral,Unisex,Summer,30ml,300,2,0,0.0,300.0,600.0,0.374,224.54,375.46,Paid,
46607,2025-11-01,2025,11,502,Beni Suef,37,Silk 37,Silk Route,Oriental,Female,Summer,15ml,130,1,0,0.0,130.0,130.0,0.389,50.55,79.45,Paid,
46608,2025-11-01,2025,11,967,Port Said,16,Desert 16,Lumière Paris-Style,Fruity,Unisex,Winter,30ml,300,1,0,0.0,300.0,300.0,0.363,109.02,190.98,Paid,
46609,2025-11-02,2025,11,1909,Luxor,27,Midnight 27,Desert Oud,Fruity,Unisex,Summer,5ml,50,1,0,0.0,50.0,50.0,0.372,18.59,31.41,Paid,
46610,2025-11-02,2025,11,3744,Zagazig,7,Amber 07,Elxair Noir,Woody,Female,Summer,3ml,30,2,0,0.0,30.0,60.0,0.383,23.0,37.0,Paid,
46611,2025-11-02,2025,11,982,Mansoura,34,Amber 34,Elxair Noir,Fruity,Male,AllSeasons,50ml,450,1,0,0.0,450.0,450.0,0.356,160.3,289.7,Paid,
46612,2025-11-02,2025,11,2850,Qena,32,Amber 32,Silk Route,Woody,Male,AllSeasons,5ml,50,1,0,0.0,50.0,50.0,0.364,18.21,31.79,Paid,4.0
46613,2025-11-02,2025,11,1940,Giza,12,Aurum 12,Velour House,Fresh,Male,AllSeasons,5ml,50,1,0,0.0,50.0,50.0,0.378,18.91,31.09,Paid,
46614,2025-11-02,2025,11,288,Damietta,43,Midnight 43,Elxair Noir,Fresh,Female,Winter,15ml,130,1,1,18.3,106.21,106.21,0.38,49.44,56.77,Paid,
46615,2025-11-02,2025,11,3665,Fayoum,4,Desert 04,Rosewood Atelier,Citrus,Female,Summer,5ml,50,2,0,0.0,50.0,100.0,0.447,44.67,55.33,Paid,
46616,2025-11-02,2025,11,2165,Port Said,18,Aurum 18,Velour House,Citrus,Male,AllSeasons,15ml,130,1,0,0.0,130.0,130.0,0.39,50.69,79.31,Paid,
46617,2025-11-02,2025,11,3485,Port Said,38,Rosewood 38,Aurum Scents,Floral,Female,AllSeasons,30ml,300,1,1,10.8,267.6,267.6,0.398,119.43,148.17,Paid,4.0
46618,2025-11-02,2025,11,2844,Minya,42,Velour 42,Amber & Co,Woody,Male,AllSeasons,15ml,130,1,0,0.0,130.0,130.0,0.388,50.5,79.5,Paid,
46619,2025-11-02,2025,11,757,Ismailia,4,Desert 04,Rosewood Atelier,Citrus,Female,Summer,3ml,30,1,0,0.0,30.0,30.0,0.354,10.63,19.37,Paid,
46620,2025-11-02,2025,11,3254,Mansoura,11,Lumière 11,Lumière Paris-Style,Floral,Male,Summer,3ml,30,1,0,0.0,30.0,30.0,0.397,11.9,18.1,Refunded,5.0
46621,2025-11-02,2025,11,1520,Assiut,13,Aurum 13,Nile Essence,Woody,Unisex,AllSeasons,3ml,30,2,1,16.2,25.14,50.28,0.427,25.64,24.64,Pending,
46622,2025-11-02,2025,11,2609,Port Said,25,Silk 25,Silk Route,Oriental,Male,Winter,15ml,130,2,1,16.1,109.07,218.14,0.447,116.16,101.98,Paid,
46623,2025-11-02,2025,11,2926,Fayoum,22,Elxair 22,Lumière Paris-Style,Oriental,Unisex,Winter,15ml,130,1,0,0.0,130.0,130.0,0.376,48.83,81.17,Paid,
46624,2025-11-02,2025,11,3003,Damietta,39,Velour 39,Elxair Noir,Fruity,Female,AllSeasons,3ml,30,1,0,0.0,30.0,30.0,0.426,12.77,17.23,Paid,
46625,2025-11-02,2025,11,76,Assiut,21,Desert 21,Midnight Bloom,Musk,Unisex,AllSeasons,30ml,300,2,0,0.0,300.0,600.0,0.381,228.4,371.6,Paid,
46626,2025-11-02,2025,11,3825,Minya,41,Silk 41,Aurum Scents,Woody,Unisex,AllSeasons,100ml,600,1,1,19.9,480.6,480.6,0.435,261.16,219.44,Paid,3.0
46627,2025-11-02,2025,11,1933,Qena,38,Rosewood 38,Aurum Scents,Floral,Female,AllSeasons,3ml,30,2,0,0.0,30.0,60.0,0.375,22.53,37.47,Paid,
46628,2025-11-02,2025,11,1983,Aswan,43,Midnight 43,Elxair Noir,Fresh,Female,Winter,10ml,100,3,0,0.0,100.0,300.0,0.43,129.0,171.0,Paid,
46629,2025-11-02,2025,11,2460,Fayoum,5,Rosewood 05,Aurum Scents,Woody,Unisex,Summer,30ml,300,1,1,22.2,233.4,233.4,0.441,132.36,101.04,Paid,
46630,2025-11-02,2025,11,3803,Tanta,28,Amber 28,Velour House,Musk,Unisex,Winter,10ml,100,1,1,21.3,78.7,78.7,0.428,42.75,35.95,Paid,
46631,2025-11-02,2025,11,695,Cairo,21,Desert 21,Midnight Bloom,Musk,Unisex,AllSeasons,15ml,130,2,1,13.6,112.32,224.64,0.384,99.73,124.91,Paid,
46632,2025-11-02,2025,11,3313,Aswan,31,Silk 31,Midnight Bloom,Citrus,Female,Summer,100ml,600,1,1,10.4,537.6,537.6,0.399,239.52,298.08,Paid,3.0
46633,2025-11-02,2025,11,3147,Suez,24,Nile 24,Rosewood Atelier,Floral,Male,Summer,5ml,50,1,0,0.0,50.0,50.0,0.427,21.33,28.67,Paid,5.0
46634,2025-11-02,2025,11,1746,Ismailia,40,Lumière 40,Aurum Scents,Fruity,Unisex,Summer,3ml,30,2,0,0.0,30.0,60.0,0.387,23.22,36.78,Paid,
46635,2025-11-02,2025,11,3242,Zagazig,35,Rosewood 35,Silk Route,Musk,Unisex,Summer,100ml,600,1,1,14.9,510.6,510.6,0.361,216.88,293.72,Paid,5.0
46636,2025-11-02,2025,11,1529,Minya,14,Amber 14,Nile Essence,Floral,Unisex,Summer,3ml,30,2,0,0.0,30.0,60.0,0.409,24.56,35.44,Paid,4.0
46637,2025-11-02,2025,11,3277,Sohag,10,Desert 10,Aurum Scents,Fruity,Male,AllSeasons,5ml,50,1,0,0.0,50.0,50.0,0.436,21.8,28.2,Paid,
46638,2025-11-02,2025,11,863,Tanta,16,Desert 16,Lumière Paris-Style,Fruity,Unisex,Winter,100ml,600,1,0,0.0,600.0,600.0,0.422,253.0,347.0,Paid,
46639,2025-11-02,2025,11,1885,Cairo,24,Nile 24,Rosewood Atelier,Floral,Male,Summer,50ml,450,1,1,18.8,365.4,365.4,0.413,185.78,179.62,Paid,4.0
46640,2025-11-02,2025,11,2883,Sohag,41,Silk 41,Aurum Scents,Woody,Unisex,AllSeasons,10ml,100,4,0,0.0,100.0,400.0,0.412,164.74,235.26,Paid,5.0
46641,2025-11-02,2025,11,848,Damietta,34,Amber 34,Elxair Noir,Fruity,Male,AllSeasons,5ml,50,1,0,0.0,50.0,50.0,0.447,22.36,27.64,Paid,
46642,2025-11-02,2025,11,3041,Alexandria,23,Midnight 23,Aurum Scents,Oriental,Male,Summer,10ml,100,1,0,0.0,100.0,100.0,0.418,41.76,58.24,Paid,
46643,2025-11-02,2025,11,3032,Ismailia,17,Velour 17,Nile Essence,Musk,Unisex,AllSeasons,10ml,100,2,0,0.0,100.0,200.0,0.352,70.49,129.51,Refunded,
46644,2025-11-02,2025,11,2036,Assiut,40,Lumière 40,Aurum Scents,Fruity,Unisex,Summer,5ml,50,1,1,22.9,38.55,38.55,0.405,20.25,18.3,Paid,
46645,2025-11-02,2025,11,119,Zagazig,20,Velour 20,Velour House,Fresh,Female,Summer,15ml,130,1,0,0.0,130.0,130.0,0.405,52.6,77.4,Paid,
46646,2025-11-02,2025,11,343,Suez,20,Velour 20,Velour House,Fresh,Female,Summer,10ml,100,2,1,29.8,70.2,140.4,0.367,73.36,67.04,Paid,4.0
46647,2025-11-02,2025,11,2689,Alexandria,21,Desert 21,Midnight Bloom,Musk,Unisex,AllSeasons,3ml,30,2,1,20.7,23.79,47.58,0.395,23.71,23.87,Paid,
46648,2025-11-02,2025,11,3312,Port Said,25,Silk 25,Silk Route,Oriental,Male,Winter,30ml,300,1,1,22.3,233.1,233.1,0.376,112.66,120.44,Paid,3.0
46649,2025-11-02,2025,11,1483,Alexandria,22,Elxair 22,Lumière Paris-Style,Oriental,Unisex,Winter,3ml,30,1,1,16.3,25.11,25.11,0.406,12.17,12.94,Refunded,
46650,2025-11-02,2025,11,927,Assiut,7,Amber 07,Elxair Noir,Woody,Female,Summer,10ml,100,1,0,0.0,100.0,100.0,0.427,42.66,57.34,Paid,
46651,2025-11-02,2025,11,2775,Aswan,11,Lumière 11,Lumière Paris-Style,Floral,Male,Summer,30ml,300,1,1,17.6,247.2,247.2,0.367,110.12,137.08,Paid,4.0
46652,2025-11-02,2025,11,552,Fayoum,38,Rosewood 38,Aurum Scents,Floral,Female,AllSeasons,3ml,30,1,1,24.3,22.71,22.71,0.422,12.65,10.06,Paid,
46653,2025-11-02,2025,11,3664,Beni Suef,1,Rosewood 01,Desert Oud,Oriental,Male,Summer,100ml,600,3,1,14.7,511.8,1535.4,0.392,704.73,830.67,Paid,
46654,2025-11-02,2025,11,1823,Aswan,6,Midnight 06,Amber & Co,Fruity,Male,AllSeasons,50ml,450,2,0,0.0,450.0,900.0,0.393,354.1,545.9,Paid,
46655,2025-11-02,2025,11,2198,Mansoura,18,Aurum 18,Velour House,Citrus,Male,AllSeasons,3ml,30,1,1,19.6,24.12,24.12,0.432,12.95,11.17,Paid,
46656,2025-11-02,2025,11,892,Qena,10,Desert 10,Aurum Scents,Fruity,Male,AllSeasons,3ml,30,1,0,0.0,30.0,30.0,0.357,10.71,19.29,Paid,
46657,2025-11-02,2025,11,485,Tanta,32,Amber 32,Silk Route,Woody,Male,AllSeasons,10ml,100,1,0,0.0,100.0,100.0,0.357,35.66,64.34,Paid,
46658,2025-11-02,2025,11,278,Damietta,4,Desert 04,Rosewood Atelier,Citrus,Female,Summer,3ml,30,2,0,0.0,30.0,60.0,0.412,24.72,35.28,Paid,3.0
46659,2025-11-02,2025,11,3762,Ismailia,1,Rosewood 01,Desert Oud,Oriental,Male,Summer,10ml,100,1,0,0.0,100.0,100.0,0.405,40.5,59.5,Paid,
46660,2025-11-02,2025,11,1008,Alexandria,11,Lumière 11,Lumière Paris-Style,Floral,Male,Summer,50ml,450,1,0,0.0,450.0,450.0,0.376,169.18,280.82,Paid,3.0
46661,2025-11-02,2025,11,2431,Port Said,1,Rosewood 01,Desert Oud,Oriental,Male,Summer,15ml,130,1,0,0.0,130.0,130.0,0.375,48.71,81.29,Paid,4.0
46662,2025-11-02,2025,11,1726,Sohag,30,Lumière 30,Aurum Scents,Floral,Female,AllSeasons,10ml,100,1,0,0.0,100.0,100.0,0.435,43.53,56.47,Paid,4.0
46663,2025-11-02,2025,11,168,Ismailia,45,Midnight 45,Amber & Co,Oriental,Male,Summer,5ml,50,1,0,0.0,50.0,50.0,0.389,19.45,30.55,Paid,
46664,2025-11-02,2025,11,2759,Luxor,4,Desert 04,Rosewood Atelier,Citrus,Female,Summer,30ml,300,1,1,14.5,256.5,256.5,0.412,123.6,132.9,Paid,
46665,2025-11-02,2025,11,3419,Sohag,8,Rosewood 08,Lumière Paris-Style,Floral,Unisex,Summer,5ml,50,1,0,0.0,50.0,50.0,0.357,17.83,32.17,Paid,
46666,2025-11-02,2025,11,3507,Minya,13,Aurum 13,Nile Essence,Woody,Unisex,AllSeasons,30ml,300,2,0,0.0,300.0,600.0,0.435,261.13,338.87,Paid,
46667,2025-11-02,2025,11,2613,Port Said,43,Midnight 43,Elxair Noir,Fresh,Female,Winter,5ml,50,1,0,0.0,50.0,50.0,0.412,20.62,29.38,Paid,
46668,2025-11-02,2025,11,3599,Minya,30,Lumière 30,Aurum Scents,Floral,Female,AllSeasons,15ml,130,1,0,0.0,130.0,130.0,0.392,50.91,79.09,Pending,
46669,2025-11-02,2025,11,3917,Qena,11,Lumière 11,Lumière Paris-Style,Floral,Male,Summer,15ml,130,1,1,26.2,95.94,95.94,0.355,46.21,49.73,Paid,
46670,2025-11-02,2025,11,3363,Alexandria,14,Amber 14,Nile Essence,Floral,Unisex,Summer,5ml,50,1,1,20.6,39.7,39.7,0.412,20.59,19.11,Paid,
46671,2025-11-02,2025,11,3218,Giza,15,Nile 15,Midnight Bloom,Fruity,Female,AllSeasons,5ml,50,2,0,0.0,50.0,100.0,0.378,37.82,62.18,Paid,
46672,2025-11-02,2025,11,3113,Zagazig,45,Midnight 45,Amber & Co,Oriental,Male,Summer,3ml,30,2,1,13.0,26.1,52.2,0.43,25.79,26.41,Paid,
46673,2025-11-02,2025,11,3951,Damietta,30,Lumière 30,Aurum Scents,Floral,Female,AllSeasons,30ml,300,1,0,0.0,300.0,300.0,0.388,116.51,183.49,Paid,
46674,2025-11-02,2025,11,145,Ismailia,7,Amber 07,Elxair Noir,Woody,Female,Summer,5ml,50,1,1,15.5,42.25,42.25,0.361,18.07,24.18,Paid,
46675,2025-11-02,2025,11,1275,Tanta,11,Lumière 11,Lumière Paris-Style,Floral,Male,Summer,50ml,450,1,1,23.0,346.5,346.5,0.427,191.98,154.52,Paid,
46676,2025-11-02,2025,11,89,Tanta,39,Velour 39,Elxair Noir,Fruity,Female,AllSeasons,10ml,100,1,0,0.0,100.0,100.0,0.353,35.34,64.66,Paid,
46677,2025-11-03,2025,11,3344,Tanta,38,Rosewood 38,Aurum Scents,Floral,Female,AllSeasons,50ml,450,1,1,11.5,398.25,398.25,0.356,160.2,238.05,Paid,
46678,2025-11-03,2025,11,27,Aswan,21,Desert 21,Midnight Bloom,Musk,Unisex,AllSeasons,5ml,50,1,0,0.0,50.0,50.0,0.431,21.53,28.47,Paid,
46679,2025-11-03,2025,11,3990,Zagazig,21,Desert 21,Midnight Bloom,Musk,Unisex,AllSeasons,100ml,600,3,1,13.6,518.4,1555.2,0.428,769.82,785.38,Paid,
46680,2025-11-03,2025,11,3313,Beni Suef,16,Desert 16,Lumière Paris-Style,Fruity,Unisex,Winter,10ml,100,1,0,0.0,100.0,100.0,0.402,40.16,59.84,Paid,
46681,2025-11-03,2025,11,1672,Ismailia,39,Velour 39,Elxair Noir,Fruity,Female,AllSeasons,3ml,30,1,1,10.8,26.76,26.76,0.361,10.83,15.93,Paid,
46682,2025-11-03,2025,11,342,Suez,22,Elxair 22,Lumière Paris-Style,Oriental,Unisex,Winter,3ml,30,2,0,0.0,30.0,60.0,0.422,25.34,34.66,Paid,
46683,2025-11-03,2025,11,3208,Minya,12,Aurum 12,Velour House,Fresh,Male,AllSeasons,30ml,300,1,0,0.0,300.0,300.0,0.402,120.73,179.27,Paid,5.0
46684,2025-11-03,2025,11,1933,Mansoura,9,Aurum 09,Velour House,Fresh,Male,Winter,3ml,30,1,0,0.0,30.0,30.0,0.358,10.73,19.27,Refunded,
46685,2025-11-03,2025,11,3551,Luxor,2,Lumière 02,Velour House,Floral,Female,AllSeasons,10ml,100,1,0,0.0,100.0,100.0,0.403,40.33,59.67,Paid,5.0
46686,2025-11-03,2025,11,1715,Giza,31,Silk 31,Midnight Bloom,Citrus,Female,Summer,10ml,100,2,1,21.4,78.6,157.2,0.403,80.5,76.7,Paid,
46687,2025-11-03,2025,11,1712,Alexandria,1,Rosewood 01,Desert Oud,Oriental,Male,Summer,10ml,100,1,1,16.5,83.5,83.5,0.392,39.17,44.33,Paid,4.0
46688,2025-11-03,2025,11,11,Aswan,23,Midnight 23,Aurum Scents,Oriental,Male,Summer,5ml,50,1,1,20.4,39.8,39.8,0.436,21.82,17.98,Paid,5.0
46689,2025-11-03,2025,11,3781,Mansoura,13,Aurum 13,Nile Essence,Woody,Unisex,AllSeasons,15ml,130,2,1,21.3,102.31,204.62,0.37,96.29,108.33,Paid,4.0
46690,2025-11-03,2025,11,135,Suez,31,Silk 31,Midnight Bloom,Citrus,Female,Summer,5ml,50,1,1,11.4,44.3,44.3,0.375,18.73,25.57,Paid,
46691,2025-11-03,2025,11,2283,Luxor,45,Midnight 45,Amber & Co,Oriental,Male,Summer,50ml,450,2,0,0.0,450.0,900.0,0.413,371.69,528.31,Paid,
